name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"Hobson Auto Glass","Auto glass shop","12686 US-287 N, Grapeland, TX 75844","","+19366873986","","""{\""Friday (Good Friday)\"":\""7AM to 4PM\"",\""Monday\"":\""7AM to 4PM\"",\""Saturday\"":\""Closed\"",\""Sunday (Easter)\"":\""Closed\"",\""Thursday\"":\""7AM to 4PM\"",\""Tuesday\"":\""7AM to 4PM\"",\""Wednesday\"":\""7AM to 4PM\""}""","",8,4.9,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pwv-mxljLlbqhIrwLKTIqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.466953&pitch=0&thumbfov=100","[{""date"":""a year ago"",""id"":""ChZDSUhNMG9nS0VJQ0FnSUR5bDhTb1hBEAE"",""name"":""Shawn Davis"",""rating"":""5 stars"",""text"":""The owner's/employee were fast, and knowledgeable about what they do.Was very impressed with how the mechanic walked us through the process of replacing the window. would recommend Hobson's to anyone with a busted vehicle window""},{""date"":""4 years ago"",""id"":""ChZDSUhNMG9nS0VJQ0FnSURBby1xSE9BEAE"",""name"":""Dave"",""rating"":""5 stars"",""text"":""As a fellow auto glass man to me, he and his wife do a very honest, professional job while treating customers with friendliness and respect. Got my windows tinted there just yesterday as a matter of fact - great job!!!!""},{""date"":""a year ago"",""id"":""ChZDSUhNMG9nS0VJQ0FnSURjeXJDT1ZBEAE"",""name"":""Kimberly Kelley"",""rating"":""5 stars"",""text"":""You need it tinted? Don't go anywhere else.""}]","https://www.google.com/maps/place/Hobson+Auto+Glass/@31.5160909,-95.4808641,17z/data=!3m1!4b1!4m5!3m4!1s0x8647df301d451b3d:0x19c81b4bfc8b6922!8m2!3d31.5160909!4d-95.4786754",31.5160909,-95.4786754,"ChIJPRtFHTDfR4YRImmL_EsbyBk","US","","null","null","",""
"Orpi Performance Immo Auterive","Real estate agency","59 Rte de Toulouse, 31190 Auterive, France","https://www.orpi.com/performance-immo?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_auterive&utm_content=performance-immo","+33 5 34 26 44 40","","{""Friday"":""9 AM–6 PM"",""Monday"":""9 AM–6 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–6 PM"",""Tuesday"":""9 AM–6 PM"",""Wednesday"":""9 AM–6 PM""}","Closed ⋅ Opens 9 AM",9,4.6,"https://lh5.googleusercontent.com/p/AF1QipOj0T9gKJ652Ik8fB94SHiqnAlo76BFJXEADEhc=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJc1v3eRHDrhIRoPfUB1ot0ek&q=Estate+agent,+31550,+France&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Orpi%20Performance%20Immo%20Auterive/data=!4m7!3m6!1s0x12aec31179f75b73:0xe9d12d5a07d4f7a0!8m2!3d43.3585813!4d1.4652075999999998!16s/g/11hz8yb7j1!19sChIJc1v3eRHDrhIRoPfUB1ot0ek?authuser=0&hl=en&rclk=1",43.3585813,1.4652076,"ChIJc1v3eRHDrhIRoPfUB1ot0ek","FR","","[""Online appointments"",""Onsite services""]","null","",""
"Ohana Chiropractic","Chiropractor","1122 Logan Ave, Cheyenne, WY 82001","http://ohana307.com/","(307) 369-4700","","{""Friday"":""9 AM–3 PM"",""Monday"":""9 AM–6 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–5 PM"",""Tuesday"":""9 AM–5 PM"",""Wednesday"":""2–6 PM""}","Closed ⋅ Opens 9 AM Mon",15,5,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Br1aVKEtAqpZxWxLBE3J8Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=264.17712&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJz34LH1I7b4cR9eoe-UPJ88o&q=Chiropractor,+81670,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Ohana%20Chiropractic/data=!4m7!3m6!1s0x876f3b521f0b7ecf:0xcaf3c943f91eeaf5!8m2!3d41.1360017!4d-104.7940981!16s/g/11h6ys0ph8!19sChIJz34LH1I7b4cR9eoe-UPJ88o?authuser=0&hl=en&rclk=1",41.1360017,-104.7940981,"ChIJz34LH1I7b4cR9eoe-UPJ88o","US","","null","null","",""
"Peter Wang, MD","Orthopedic surgeon","99 N West End Blvd Suite 102, Quakertown, PA 18951","https://www.gvh.org/provider/peter-wang-md/","(215) 257-3700","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Open ⋅ Closes 5 PM",46,4.8,"https://lh5.googleusercontent.com/p/AF1QipMqmh2l9zpkNZ6168cs-6jmpRxJHFc3FuUD5aDU=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJgUZXwCQjxIkRlfgVlIjCmFY&q=Orthopedic+surgeon,+18077,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Peter%20Wang,%20MD/data=!4m7!3m6!1s0x89c42324c0574681:0x5698c2889415f895!8m2!3d40.4468739!4d-75.3586191!16s/g/11jqjh1dsn!19sChIJgUZXwCQjxIkRlfgVlIjCmFY?authuser=0&hl=en&rclk=1",40.4468739,-75.3586191,"ChIJgUZXwCQjxIkRlfgVlIjCmFY","US","","null","null","",""
"Target Optical","Sunglasses store","2155 Town Center Blvd, Orlando, FL 32837","https://local.targetoptical.com/fl/orlando/2155-town-center-blvd.html?cid=yext_4224&y_source=1_MTIxODA5OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","(407) 240-8012","","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""9 AM–6 PM"",""Sunday"":""11 AM–5 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Opens soon ⋅ 10 AM",108,4.4,"https://lh5.googleusercontent.com/p/AF1QipPKl8V9Lq6EtIAwm4cW-WFzObk5hudqTgE8tCki=w115-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJuZ1B6xeH3YgRyMVfPxGlxkQ&q=Optometrist,+32821,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Target%20Optical/data=!4m7!3m6!1s0x88dd8717eb419db9:0x44c6a5113f5fc5c8!8m2!3d28.3699345!4d-81.4077511!16s/g/1v_0kkbp!19sChIJuZ1B6xeH3YgRyMVfPxGlxkQ?authuser=0&hl=en&rclk=1",28.3699345,-81.4077511,"ChIJuZ1B6xeH3YgRyMVfPxGlxkQ","US","","null","null","",""
"Rio Mountain Estates","Real estate agency","15154 E Monument Rd, Scottsdale, AZ 85262","http://www.omalleygroup.com/","(480) 471-1500","","null","",1,5,"https://lh5.googleusercontent.com/p/AF1QipPq-rvnX959eLILu53CxDFNikxxwr3x-FG7gCYr=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ-1Ipq1ubK4cRz4OeXRNgJqs&q=Real+estate+agency,+85262,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Rio%20Mountain%20Estates/data=!4m7!3m6!1s0x872b9b5bab2952fb:0xab2660135d9e83cf!8m2!3d33.745537!4d-111.7529383!16s/g/1v44ffj3!19sChIJ-1Ipq1ubK4cRz4OeXRNgJqs?authuser=0&hl=en&rclk=1",33.745537,-111.7529383,"ChIJ-1Ipq1ubK4cRz4OeXRNgJqs","US","","null","null","",""
"PZ HOME SOLUTIONS Cabinetry","Cabinet store","3012 Michigan Ave, Kissimmee, FL 34744","","(407) 483-2901","","{""Friday"":""8 AM–7 PM"",""Monday"":""8 AM–7 PM"",""Saturday"":""9 AM–3 PM"",""Sunday"":""Closed"",""Thursday"":""8 AM–7 PM"",""Tuesday"":""8 AM–7 PM"",""Wednesday"":""8 AM–7 PM""}","Closed ⋅ Opens 8 AM Mon",10,5,"https://lh5.googleusercontent.com/p/AF1QipMZO77xp4ywQlSNVaLNPDAum5QD_uIID_V_vhVu=w105-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJnYLlRPGG3YgRZoGsbtl0YcQ&q=Furniture+maker,+34758,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/PZ%20HOME%20SOLUTIONS%20Cabinetry/data=!4m7!3m6!1s0x88dd86f144e5829d:0xc46174d96eac8166!8m2!3d28.337714899999998!4d-81.3902693!16s/g/11f5by4wbs!19sChIJnYLlRPGG3YgRZoGsbtl0YcQ?authuser=0&hl=en&rclk=1",28.3377149,-81.3902693,"ChIJnYLlRPGG3YgRZoGsbtl0YcQ","US","","null","null","",""
"It Supply Di Gaspare Russo","Computer consultant","Via Paolo Borsellino, snc, 90033 Chiusa Sclafani PA, Italy","http://www.itsupplyshop.it/","+39 091 835 4135","","{""Friday"":""9:30 AM–1 PM"",""Monday"":""9:30 AM–1 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9:30 AM–1 PM"",""Tuesday"":""9:30 AM–1 PM"",""Wednesday"":""9:30 AM–1 PM""}","Closed ⋅ Opens 9:30 AM",19,4.7,"https://lh5.googleusercontent.com/p/AF1QipNn5_X4eVgIhQorcENl_M-ZeFPyPQ8F5XYYBjS5=w224-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJYV1y_x8aGhMRbSMcqWkaJ0o&q=IT+support+and+services,+Giuliana,+Italy,+Italy&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/It%20Supply%20Di%20Gaspare%20Russo/data=!4m7!3m6!1s0x131a1a1fff725d61:0x4a271a69a91c236d!8m2!3d37.6838196!4d13.2687963!16s/g/1ptw0rx76!19sChIJYV1y_x8aGhMRbSMcqWkaJ0o?authuser=0&hl=en&rclk=1",37.6838196,13.2687963,"ChIJYV1y_x8aGhMRbSMcqWkaJ0o","IT","","[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","null","",""
"Yoshinoya","Restaurant","Kwai Chung, 廣場 3 樓 4 號 舖 涌 葵 富 路 7 至 11 號","http://www.yoshinoya.com.hk/","2418 0099","Fast-food–style Japanese chain serving rice bowls with beef, veggies & more, plus soups & salads.","{""Friday"":""6:30 am–10 pm"",""Monday"":""6:30 am–10 pm"",""Saturday"":""6:30 am–10 pm"",""Sunday"":""6:30 am–10 pm"",""Thursday"":""6:30 am–10 pm"",""Tuesday"":""6:30 am–10 pm"",""Wednesday"":""6:30 am–10 pm""}","Open ⋅ Closes 10 pm",341,3.4,"https://lh5.googleusercontent.com/p/AF1QipNPkCU7cC_MO54EDDaJsxOQpw1EoIj8Jj5skth9=w80-h106-k-no","https://search.google.com/local/reviews?placeid=ChIJZcVWmscABDQRt5sPz5XhEEo&q=Restaurant,+Kwai+Chung,+HK&authuser=0&hl=en&gl=HK","https://www.google.com/maps/place/Yoshinoya/data=!4m7!3m6!1s0x340400c79a56c565:0x4a10e195cf0f9bb7!8m2!3d22.3577251!4d114.1279275!16s/g/1tdnthk0!19sChIJZcVWmscABDQRt5sPz5XhEEo?authuser=0&hl=en&rclk=1",22.3577251,114.1279275,"ChIJZcVWmscABDQRt5sPz5XhEEo","HK","","null","null","",""
"Skin Renewal Studio","Skin care clinic","480 Causeway N, New Smyrna Beach, FL 32169","","(386) 314-4614","","{""Friday"":""8:30 AM–4:30 PM"",""Monday"":""Closed"",""Saturday"":""8 AM–1 PM"",""Sunday"":""Closed"",""Thursday"":""Closed"",""Tuesday"":""8:30 AM–4:30 PM"",""Wednesday"":""Closed""}","Closed ⋅ Opens 8:30 AM Tue",12,5,"https://lh5.googleusercontent.com/p/AF1QipPQ_vnIsnyVqECjyTLakyx6LeIPcVJhHNWwsD-h=w124-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJRda6JyEp54gRKTBj75LIwX0&q=Skin+care+clinic,+32169,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Skin%20Renewal%20Studio/data=!4m7!3m6!1s0x88e7292127bad645:0x7dc1c892ef633029!8m2!3d29.036948!4d-80.909746!16s/g/11knc92cyq!19sChIJRda6JyEp54gRKTBj75LIwX0?authuser=0&hl=en&rclk=1",29.036948,-80.909746,"ChIJRda6JyEp54gRKTBj75LIwX0","US","","null","null","",""
"Oakcliff Painting Inc","Painting","1976 Main St E suite b, Snellville, GA 30078","https://www.oakcliffpainting.com/","(404) 867-3707","","{""Friday"":""9 AM–5 PM"",""Monday"":""9 AM–5 PM"",""Saturday"":""9 AM–5 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–5 PM"",""Tuesday"":""9 AM–5 PM"",""Wednesday"":""9 AM–5 PM""}","Open ⋅ Closes 5 PM",4,4,"https://lh5.googleusercontent.com/p/AF1QipO5CUoxcFIie7p6wGHrkdG2Eg1UQOurA0c-Q-31=w138-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJWxE7gYi69YgRwab3YuXQkKs&q=Painter,+30052,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Oakcliff%20Painting%20Inc/data=!4m7!3m6!1s0x88f5ba88813b115b:0xab90d0e562f7a6c1!8m2!3d33.8564389!4d-83.9971041!16s/g/11xlz9mwv!19sChIJWxE7gYi69YgRwab3YuXQkKs?authuser=0&hl=en&rclk=1",33.8564389,-83.9971041,"ChIJWxE7gYi69YgRwab3YuXQkKs","US","","null","null","",""
"Carlo's Hauling Services","Service establishment","","http://www.sanfranciscodebrisremoval.com/","(415) 855-9121","","{""Friday"":""7 AM–6 PM"",""Monday"":""7 AM–6 PM"",""Saturday"":""7 AM–6 PM"",""Sunday"":""Closed"",""Thursday"":""7 AM–6 PM"",""Tuesday"":""7 AM–6 PM"",""Wednesday"":""7 AM–6 PM""}","Open ⋅ Closes 6 PM",4,5,"https://lh5.googleusercontent.com/p/AF1QipOpDRyXn2R8IatKRp2V3pfUIv-8Rv7fYFwZQMBJ=w278-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJISsRAhl_j4ARPDx7tpC11dQ&q=Service+establishment,+94131,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Carlo's%20Hauling%20Services/data=!4m7!3m6!1s0x808f7f1902112b21:0xd4d5b590b67b3c3c!8m2!3d37.7848269!4d-122.7073054!16s/g/11fk8dhvq0!19sChIJISsRAhl_j4ARPDx7tpC11dQ?authuser=0&hl=en&rclk=1",37.7848269,-122.7073054,"ChIJISsRAhl_j4ARPDx7tpC11dQ","","","null","null","",""
"Paris Martial Arts","Self defense school","6055 Lamar Rd, Reno, TX 75462","https://m.facebook.com/paristxmartialarts","(903) 785-8966","","{""Friday"":""Closed"",""Monday"":""Closed"",""Saturday"":""10 AM–12 PM"",""Sunday"":""Closed"",""Thursday"":""4:30–8:15 PM"",""Tuesday"":""4:30–8:15 PM"",""Wednesday"":""Closed""}","Closed ⋅ Opens 4:30 PM",19,4.8,"https://lh5.googleusercontent.com/p/AF1QipPbH5nLshDx4VkkuQ7C9Xx1WZ9SqWTq_WSkZYa2=w105-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJWT2H0WxYSoYRa4X5_NmdOXI&q=Self+defense+school,+75462,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Paris%20Martial%20Arts/data=!4m7!3m6!1s0x864a586cd1873d59:0x72399dd9fcf9856b!8m2!3d33.663748!4d-95.47211!16s/g/1264qz3hw!19sChIJWT2H0WxYSoYRa4X5_NmdOXI?authuser=0&hl=en&rclk=1",33.663748,-95.47211,"ChIJWT2H0WxYSoYRa4X5_NmdOXI","US","","null","null","",""
"Joe Thigpen","Bankruptcy attorney","102 N College Ave #808, Tyler, TX 75702","https://www.joethigpenlaw.com/","(903) 266-1417","","{""Friday"":""9 AM–5 PM"",""Monday"":""9 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–5 PM"",""Tuesday"":""9 AM–5 PM"",""Wednesday"":""9 AM–5 PM""}","Open ⋅ Closes 5 PM",12,3.7,"https://lh5.googleusercontent.com/p/AF1QipOU2hhb79U3rXxM36y_iPracIwa7ynVFKhBp8UM=w87-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJaTTMxLDOSYYRPU9GaBSywXc&q=Attorney,+75762,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Joe%20Thigpen/data=!4m7!3m6!1s0x8649ceb0c4cc3469:0x77c1b21468464f3d!8m2!3d32.3509308!4d-95.30194019999999!16s/g/1tcyxtzf!19sChIJaTTMxLDOSYYRPU9GaBSywXc?authuser=0&hl=en&rclk=1",32.3509308,-95.3019402,"ChIJaTTMxLDOSYYRPU9GaBSywXc","US","","null","null","",""
"Mitra Hair Salon","Hair salon","8711 Green Pastures Dr, Towson, MD 21286","","(410) 494-1007","","{""Friday"":""9 AM–7 PM"",""Monday"":""9 AM–7 PM"",""Saturday"":""8 AM–5 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–7 PM"",""Tuesday"":""9 AM–7 PM"",""Wednesday"":""9 AM–7 PM""}","Opens soon ⋅ 9 AM",71,4.8,"https://lh5.googleusercontent.com/p/AF1QipNZjav5gGjT_EKsHnuy7F0m95buBXj3muVBqq7-=w80-h131-k-no","https://search.google.com/local/reviews?placeid=ChIJ0ykWnyMPyIkRj4GKKtm2FLg&q=Beauty+salon,+21212,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Mitra%20Hair%20Salon/data=!4m7!3m6!1s0x89c80f239f1629d3:0xb814b6d92a8a818f!8m2!3d39.397419!4d-76.5675485!16s/g/1tf_20wz!19sChIJ0ykWnyMPyIkRj4GKKtm2FLg?authuser=0&hl=en&rclk=1",39.397419,-76.5675485,"ChIJ0ykWnyMPyIkRj4GKKtm2FLg","US","","null","null","",""
"fadesoftrey","Barber shop","15015 Westheimer Rd Suite 3, Houston, TX 77082","https://bio.site/fades_of_trey","(210) 454-9421","","{""Friday"":""10 AM–7 PM"",""Monday"":""Closed"",""Saturday"":""9 AM–7 PM"",""Sunday"":""11 AM–4 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""Closed"",""Wednesday"":""10 AM–7 PM""}","Open ⋅ Closes 7 PM",6,5,"https://lh5.googleusercontent.com/p/AF1QipMxV-9shSrV2LwI6JKPcAYDEGL2AYKTLhWZTZhX=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJLyJr7jDfQIYR2c6ZUAIf1pk&q=Barber+shop,+77077,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/fadesoftrey/data=!4m7!3m6!1s0x8640df30ee6b222f:0x99d61f025099ced9!8m2!3d29.733963!4d-95.65152069999999!16s/g/11pzkxllcz!19sChIJLyJr7jDfQIYR2c6ZUAIf1pk?authuser=0&hl=en&rclk=1",29.733963,-95.6515207,"ChIJLyJr7jDfQIYR2c6ZUAIf1pk","US","","null","null","",""
"Breaking vending","Store","50 Holt Dr, Stony Point, NY 10980","breakingvending.com","+18452173700","","""{\""Friday\"":\""9:30AM to 5PM\"",\""Monday\"":\""9:30AM to 5PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\"",\""Thursday\"":\""9:30AM to 5PM\"",\""Tuesday\"":\""9:30AM to 5PM\"",\""Wednesday\"":\""9:30AM to 5PM\""}""","",14,4.6,"","[{""date"":null,""id"":""ChdDSUhNMG9nS0VJQ0FnSUNzNU5QOXF3RRAB"",""name"":""Rumilda Ramos"",""text"":null},{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSUNzNUt2V0JBEAE"",""name"":""yisroel kaplan"",""text"":null},{""date"":null,""id"":""ChdDSUhNMG9nS0VJQ0FnSUNzNmRpeF93RRAB"",""name"":""Kate Turley"",""text"":null}]","https://www.google.com/maps/place/Breaking+vending/@41.2188189,-73.9777278,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2e085ba802ab1:0xbedf75e785e9e273!8m2!3d41.2188184!4d-73.9778433!16s%2Fg%2F11bc8bwxyz?hl=en",41.2188189,-73.9777278,"ChIJsSqAuoXgwokRc-Lphed1374","US","","null","null","",""
"Super Subby's","Fast food restaurant","7760 Waynetowne Blvd, Dayton, OH 45424","http://www.subbys.com/","(937) 233-7599","Straightforward local sandwich chain preparing a variety of subs, plus salads & wings.","{""Friday"":""10:30 AM–10 PM"",""Monday"":""10:30 AM–9 PM"",""Saturday"":""10:30 AM–9 PM"",""Sunday"":""11:30 AM–8 PM"",""Thursday"":""10:30 AM–9 PM"",""Tuesday"":""10:30 AM–9 PM"",""Wednesday"":""10:30 AM–9 PM""}","Open ⋅ Closes 9 PM",336,4.3,"https://lh5.googleusercontent.com/p/AF1QipPAyMOFbJvi80_ZAQk7qdjmzoIuSOgKKDCDRhv-=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJf5HbCgd9P4gRhCr_eWbTw70&q=Sandwich+shop,+45404,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Super%20Subby's/data=!4m7!3m6!1s0x883f7d070adb917f:0xbdc3d36679ff2a84!8m2!3d39.867123199999995!4d-84.1421496!16s/g/1td5mcmy!19sChIJf5HbCgd9P4gRhCr_eWbTw70?authuser=0&hl=en&rclk=1",39.8671232,-84.1421496,"ChIJf5HbCgd9P4gRhCr_eWbTw70","US","","null","null","",""
"PGS Plumbing Cypress","Plumber","16724 Telge Rd #B1, Cypress, TX 77429","http://plumbingcypress-tx.com/","(281) 724-4420","","{""Friday"":""8 AM–8 PM"",""Monday"":""8 AM–8 PM"",""Saturday"":""8 AM–8 PM"",""Sunday"":""8 AM–8 PM"",""Thursday"":""8 AM–8 PM"",""Tuesday"":""8 AM–8 PM"",""Wednesday"":""8 AM–8 PM""}","Open ⋅ Closes 8 PM",27,4.2,"https://lh5.googleusercontent.com/p/AF1QipP9oJbAp4ZRrIDRPBhLCn4MD4zBYlQuXgTaUXse=w143-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ81IOB6PUQIYRHJ3tNCSiM3k&q=Plumber,+77484,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/PGS%20Plumbing%20Cypress/data=!4m7!3m6!1s0x8640d4a3070e52f3:0x7933a22434ed9d1c!8m2!3d30.018055999999998!4d-95.6537948!16s/g/11b777lksw!19sChIJ81IOB6PUQIYRHJ3tNCSiM3k?authuser=0&hl=en&rclk=1",30.018056,-95.6537948,"ChIJ81IOB6PUQIYRHJ3tNCSiM3k","US","","null","null","",""
"One Propiedades | Corredores de Propiedades","Real estate agent","Rua San José María Escriva de Balaguer 13105, oficina 707, Lo Barnechea, Región Metropolitana","http://www.oneprop.cl/","(2) 2216 5800","","{""Friday"":""9:30 AM–6:30 PM"",""Monday"":""9:30 AM–6:30 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9:30 AM–6:30 PM"",""Tuesday"":""9:30 AM–6:30 PM"",""Wednesday"":""9:30 AM–6:30 PM""}","Closed ⋅ Opens 9:30 AM Mon",31,4.7,"https://lh5.googleusercontent.com/p/AF1QipNd3nwomPXyFTUgpEosuKi2INu0w9FnxiuNw8qw=w248-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJbfwGb8TLYpYRLhYQsycHvEY&q=corredoras+region+metropolitana,+7630000,+CL&authuser=0&hl=en&gl=CL","https://www.google.com/maps/place/One%20Propiedades%20|%20Corredores%20de%20Propiedades/data=!4m7!3m6!1s0x9662cbc46f06fc6d:0x46bc0727b310162e!8m2!3d-33.3684432!4d-70.51110609999999!16s/g/11cm3_pp2n!19sChIJbfwGb8TLYpYRLhYQsycHvEY?authuser=0&hl=en&rclk=1",-33.3684432,-70.5111061,"ChIJbfwGb8TLYpYRLhYQsycHvEY","CL","","[""Online appointments"",""On-site services""]","null","",""
"ボビングワールド","Hobby store","4 Chome-9-3 Minamisenba, Chuo Ward, Osaka, 542-0081, Japan","http://bobbingworld.com/","+81 6-6241-6727","","{""Friday"":""12–6:30 PM"",""Monday"":""12–6:30 PM"",""Saturday"":""12–6:30 PM"",""Sunday"":""12–6:30 PM"",""Thursday"":""12–6:30 PM"",""Tuesday"":""12–6:30 PM"",""Wednesday"":""Closed""}","Closed ⋅ Opens 12 PM",15,4.5,"https://lh5.googleusercontent.com/p/AF1QipPOAXFV2Uloxsx6Morik1G-NMeAETcaAtev6Jxb=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJxTuncxvnAGARUNxeoWAYYFs&q=Supermarket,+541-0059,+Japan&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/%E3%83%9C%E3%83%93%E3%83%B3%E3%82%B0%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89/data=!4m7!3m6!1s0x6000e71b73a73bc5:0x5b601860a15edc50!8m2!3d34.6776929!4d135.498879!16s/g/11c3klsf4s!19sChIJxTuncxvnAGARUNxeoWAYYFs?authuser=0&hl=en&rclk=1",34.6776929,135.498879,"ChIJxTuncxvnAGARUNxeoWAYYFs","JP","","[""In-store shopping""]","null","",""
"ERPA","Business management consultant","425 Metro Pl N # 510, Dublin, OH 43017","https://www.erpa.com/","(614) 718-9222","","{""Friday"":""9 AM–6 PM"",""Monday"":""9 AM–6 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–6 PM"",""Tuesday"":""9 AM–6 PM"",""Wednesday"":""9 AM–6 PM""}","Open ⋅ Closes 6 PM",15,4.1,"https://lh5.googleusercontent.com/p/AF1QipPGDPjFpPeqhPXnk69lzr9tg6sRRWm2Aa9WywjS=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJJ6CU-yWTOIgR689PGOew_Ls&q=Consultant,+43002,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/ERPA/data=!4m7!3m6!1s0x88389325fb94a027:0xbbfcb0e7184fcfeb!8m2!3d40.0949356!4d-83.1275065!16s/g/1vbl87lv!19sChIJJ6CU-yWTOIgR689PGOew_Ls?authuser=0&hl=en&rclk=1",40.0949356,-83.1275065,"ChIJJ6CU-yWTOIgR689PGOew_Ls","US","","null","null","",""
"Caffè Italia","Bar","Via Silvio Messinetti, 14, 88900 Crotone KR, Italy","","+39 0962 21163","","{""Friday"":""7 AM–8 PM"",""Monday"":""7 AM–8 PM"",""Saturday"":""7 AM–8 PM"",""Sunday"":""7 AM–1 PM"",""Thursday"":""7 AM–8 PM"",""Tuesday"":""7 AM–8 PM"",""Wednesday"":""7 AM–8 PM""}","Closed ⋅ Opens 7 AM",390,4.2,"https://lh5.googleusercontent.com/p/AF1QipNM0gdJttsvRExcxNOKlXb7RngUAqJhgpTlkjJ8=w204-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ9ef39vJIQBMRtMxxARAeNYw&q=Bakery,+Crotone,+Italy,+Italy&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Caff%C3%A8%20Italia/data=!4m7!3m6!1s0x134048f2f6f7e7f5:0x8c351e100171ccb4!8m2!3d39.0809942!4d17.127781!16s/g/11bz0mdg3k!19sChIJ9ef39vJIQBMRtMxxARAeNYw?authuser=0&hl=en&rclk=1",39.0809942,17.127781,"ChIJ9ef39vJIQBMRtMxxARAeNYw","IT","$$","[""Delivery"",""In-store shopping"",""Takeout"",""Dine-in"",""Same-day delivery""]","null","",""
